user_id,occurred_at,experiment,experiment_group,location,device,user_type
14944,2014-06-27T14:26:27Z,publisher_update,control_group,Mexico,macbook pro,2
14945,2014-06-27T15:31:43Z,publisher_update,control_group,United States,kindle fire,3
14947,2014-06-27T09:21:17Z,publisher_update,control_group,United Kingdom,iphone 5,2
14948,2014-06-27T17:42:11Z,publisher_update,control_group,India,macbook air,3
14949,2014-06-27T13:59:31Z,publisher_update,control_group,United States,lenovo thinkpad,3
14951,2014-06-27T18:07:36Z,publisher_update,control_group,Poland,hp pavilion desktop,2
14952,2014-06-27T09:13:47Z,publisher_update,control_group,Brazil,macbook pro,1
14953,2014-06-27T15:13:10Z,publisher_update,control_group,Italy,lenovo thinkpad,2
14955,2014-06-27T18:43:22Z,publisher_update,control_group,Korea,iphone 5,1
14957,2014-06-27T05:25:27Z,publisher_update,control_group,Sweden,mac mini,2
14958,2014-06-27T14:59:10Z,publisher_update,control_group,United States,macbook pro,1
14960,2014-06-27T10:11:03Z,publisher_update,control_group,United States,samsung galaxy s4,3
14961,2014-06-27T09:07:16Z,publisher_update,control_group,Germany,lenovo thinkpad,1
14962,2014-06-27T03:19:12Z,publisher_update,control_group,Canada,dell inspiron notebook,3
14963,2014-06-27T15:23:02Z,publisher_update,control_group,Colombia,lenovo thinkpad,2
14964,2014-06-27T22:22:00Z,publisher_update,control_group,Germany,asus chromebook,1
14965,2014-06-27T12:55:41Z,publisher_update,control_group,Japan,macbook air,3
14966,2014-06-27T17:10:50Z,publisher_update,control_group,United States,lenovo thinkpad,2
14970,2014-06-27T15:14:02Z,publisher_update,control_group,Philippines,lenovo thinkpad,1
14971,2014-06-27T14:48:49Z,publisher_update,control_group,United States,macbook pro,3
14972,2014-06-27T21:43:58Z,publisher_update,control_group,United States,iphone 5,3
14973,2014-06-28T15:45:11Z,publisher_update,control_group,United States,macbook pro,3
14974,2014-06-28T08:56:11Z,publisher_update,control_group,Korea,dell inspiron notebook,1
14975,2014-06-28T18:20:50Z,publisher_update,control_group,Chile,windows surface,1
14976,2014-06-28T01:08:23Z,publisher_update,control_group,Italy,iphone 5s,1
14977,2014-06-28T15:32:51Z,publisher_update,control_group,United Arab Emirates,macbook pro,1
14978,2014-06-28T12:26:04Z,publisher_update,control_group,Germany,macbook pro,3
14979,2014-06-28T21:04:12Z,publisher_update,control_group,United States,nexus 10,1
14983,2014-06-28T15:36:15Z,publisher_update,control_group,United Kingdom,ipad air,2
14986,2014-06-28T15:39:50Z,publisher_update,control_group,United States,samsung galaxy s4,3
14987,2014-06-28T13:09:20Z,publisher_update,control_group,Spain,lenovo thinkpad,3
14988,2014-06-28T09:43:26Z,publisher_update,control_group,United States,ipad air,1
14991,2014-06-28T11:10:46Z,publisher_update,control_group,Turkey,kindle fire,3
14994,2014-06-29T13:12:05Z,publisher_update,control_group,United States,iphone 5s,3
14995,2014-06-29T16:50:37Z,publisher_update,control_group,Canada,iphone 5s,1
14996,2014-06-29T17:32:01Z,publisher_update,control_group,Russia,dell inspiron desktop,3
15001,2014-06-29T14:33:54Z,publisher_update,control_group,Poland,asus chromebook,1
15005,2014-06-29T14:47:34Z,publisher_update,control_group,Singapore,acer aspire desktop,2
15007,2014-06-29T10:25:18Z,publisher_update,control_group,Italy,macbook pro,3
15009,2014-06-29T12:08:25Z,publisher_update,control_group,India,dell inspiron desktop,1
15011,2014-06-29T13:01:56Z,publisher_update,control_group,France,dell inspiron desktop,1
15012,2014-06-29T18:28:44Z,publisher_update,control_group,Malaysia,macbook air,3
15015,2014-06-29T11:20:48Z,publisher_update,control_group,South Africa,mac mini,1
15016,2014-06-30T08:11:53Z,publisher_update,control_group,United Kingdom,iphone 5s,1
15018,2014-06-30T09:48:00Z,publisher_update,control_group,Indonesia,iphone 5,1
15020,2014-06-30T15:00:01Z,publisher_update,control_group,United States,dell inspiron notebook,3
15022,2014-06-30T08:39:47Z,publisher_update,control_group,India,acer aspire notebook,2
15024,2014-06-30T13:11:30Z,publisher_update,control_group,India,dell inspiron notebook,2
15025,2014-06-30T09:42:32Z,publisher_update,control_group,United States,htc one,2
15028,2014-06-30T22:45:01Z,publisher_update,control_group,Brazil,dell inspiron desktop,3
15029,2014-06-30T11:16:38Z,publisher_update,control_group,United States,iphone 5,3
15030,2014-06-30T01:59:43Z,publisher_update,control_group,United States,nexus 5,3
15033,2014-06-30T11:58:25Z,publisher_update,control_group,Japan,asus chromebook,1
15039,2014-06-30T11:23:46Z,publisher_update,control_group,United States,macbook air,2
15041,2014-06-30T17:23:22Z,publisher_update,control_group,Switzerland,nexus 7,1
15042,2014-06-30T13:42:20Z,publisher_update,control_group,United States,iphone 5,2
15043,2014-06-30T07:08:07Z,publisher_update,control_group,United States,lenovo thinkpad,2
15045,2014-06-30T11:11:18Z,publisher_update,control_group,United States,asus chromebook,2
15048,2014-06-30T17:52:23Z,publisher_update,control_group,Austria,iphone 5s,3
15052,2014-06-30T13:36:09Z,publisher_update,control_group,Brazil,macbook air,1
15054,2014-06-30T21:08:07Z,publisher_update,control_group,United States,macbook pro,3
15055,2014-06-30T11:32:53Z,publisher_update,control_group,United States,nokia lumia 635,1
15066,2014-06-30T13:12:54Z,publisher_update,control_group,United States,asus chromebook,3
15067,2014-06-30T15:05:42Z,publisher_update,control_group,Argentina,hp pavilion desktop,2
15072,2014-06-30T21:31:20Z,publisher_update,control_group,Egypt,iphone 5,1
15074,2014-06-30T14:48:56Z,publisher_update,control_group,Japan,nokia lumia 635,3
15075,2014-06-30T13:02:58Z,publisher_update,control_group,Saudi Arabia,nexus 7,3
15077,2014-06-30T17:16:49Z,publisher_update,control_group,Japan,nexus 10,1
15078,2014-06-30T15:43:32Z,publisher_update,control_group,United Kingdom,lenovo thinkpad,2
15079,2014-06-30T17:07:10Z,publisher_update,control_group,Japan,nokia lumia 635,1
15081,2014-06-30T12:28:03Z,publisher_update,control_group,United States,macbook pro,2
15082,2014-06-30T16:43:37Z,publisher_update,control_group,Germany,macbook air,1
15083,2014-06-30T09:04:07Z,publisher_update,control_group,United States,dell inspiron notebook,3
15085,2014-06-30T16:33:47Z,publisher_update,control_group,Indonesia,macbook pro,1
15087,2014-06-30T11:16:32Z,publisher_update,control_group,Japan,iphone 5,3
15088,2014-06-30T09:42:59Z,publisher_update,control_group,Egypt,lenovo thinkpad,3
15090,2014-06-30T18:02:50Z,publisher_update,control_group,France,iphone 5s,3
15091,2014-06-30T11:45:12Z,publisher_update,control_group,United States,nexus 5,3
13365,2014-06-01T15:46:48Z,publisher_update,control_group,Germany,dell inspiron notebook,1
13366,2014-06-01T21:05:06Z,publisher_update,control_group,Germany,macbook pro,3
13367,2014-06-01T15:20:28Z,publisher_update,control_group,Spain,samsung galaxy s4,1
13369,2014-06-01T14:42:14Z,publisher_update,control_group,Korea,nexus 5,2
13372,2014-06-01T09:54:08Z,publisher_update,control_group,Australia,dell inspiron desktop,1
13377,2014-06-01T14:03:23Z,publisher_update,control_group,United States,nexus 5,2
13378,2014-06-01T10:19:02Z,publisher_update,control_group,United States,macbook pro,1
13383,2014-06-01T09:19:48Z,publisher_update,control_group,Japan,lenovo thinkpad,3
13384,2014-06-01T14:14:15Z,publisher_update,control_group,United Kingdom,dell inspiron notebook,2
13385,2014-06-01T16:57:37Z,publisher_update,control_group,United States,iphone 5,2
13387,2014-06-01T15:28:02Z,publisher_update,control_group,Japan,lenovo thinkpad,1
13393,2014-06-02T16:14:27Z,publisher_update,control_group,United States,lenovo thinkpad,3
13394,2014-06-02T09:39:37Z,publisher_update,control_group,United States,hp pavilion desktop,2
13395,2014-06-02T10:01:34Z,publisher_update,control_group,Australia,nexus 7,1
13396,2014-06-02T21:11:22Z,publisher_update,control_group,Canada,ipad air,2
13397,2014-06-02T06:47:03Z,publisher_update,control_group,Netherlands,nexus 10,1
13398,2014-06-02T13:53:23Z,publisher_update,control_group,Taiwan,amazon fire phone,2
13399,2014-06-02T11:53:58Z,publisher_update,control_group,Italy,lenovo thinkpad,3
13400,2014-06-02T15:44:37Z,publisher_update,control_group,Germany,dell inspiron desktop,2
13405,2014-06-02T14:42:20Z,publisher_update,control_group,United States,macbook air,3
13406,2014-06-02T12:50:10Z,publisher_update,control_group,France,dell inspiron notebook,3
13408,2014-06-02T20:42:06Z,publisher_update,control_group,United States,acer aspire notebook,3
13409,2014-06-02T12:21:17Z,publisher_update,control_group,Japan,dell inspiron desktop,3
13411,2014-06-02T21:08:26Z,publisher_update,control_group,Germany,asus chromebook,3
13412,2014-06-02T14:12:40Z,publisher_update,control_group,Saudi Arabia,lenovo thinkpad,3
13417,2014-06-02T18:30:59Z,publisher_update,control_group,United States,iphone 5s,2
13419,2014-06-02T10:41:35Z,publisher_update,control_group,Germany,iphone 5,2
13420,2014-06-02T02:09:17Z,publisher_update,control_group,United States,iphone 4s,3
13422,2014-06-02T12:24:39Z,publisher_update,control_group,Switzerland,macbook pro,3
13425,2014-06-02T14:53:31Z,publisher_update,control_group,Japan,nexus 5,3
13427,2014-06-02T16:23:39Z,publisher_update,control_group,Japan,iphone 5,2
13432,2014-06-02T21:17:07Z,publisher_update,control_group,Australia,macbook air,3
13434,2014-06-02T15:15:40Z,publisher_update,control_group,Netherlands,iphone 5s,2
13438,2014-06-02T23:50:12Z,publisher_update,control_group,United States,macbook air,2
13439,2014-06-02T09:00:47Z,publisher_update,control_group,Canada,mac mini,3
13440,2014-06-02T12:29:48Z,publisher_update,control_group,Japan,iphone 5s,2
13441,2014-06-02T13:42:01Z,publisher_update,control_group,Switzerland,macbook air,2
13443,2014-06-02T06:19:24Z,publisher_update,control_group,Brazil,asus chromebook,3
13444,2014-06-02T07:00:38Z,publisher_update,control_group,United States,macbook pro,1
13448,2014-06-02T10:22:20Z,publisher_update,control_group,Korea,macbook pro,3
13452,2014-06-02T12:12:37Z,publisher_update,control_group,United States,lenovo thinkpad,3
13453,2014-06-02T18:50:20Z,publisher_update,control_group,Japan,lenovo thinkpad,2
13454,2014-06-02T15:08:33Z,publisher_update,control_group,Indonesia,dell inspiron notebook,3
13456,2014-06-02T09:58:04Z,publisher_update,control_group,Netherlands,ipad mini,2
13461,2014-06-03T15:09:17Z,publisher_update,control_group,Argentina,iphone 5s,3
13462,2014-06-03T10:02:16Z,publisher_update,control_group,Korea,hp pavilion desktop,3
13464,2014-06-03T10:20:10Z,publisher_update,control_group,Austria,iphone 5s,1
13466,2014-06-03T07:07:25Z,publisher_update,control_group,United States,ipad air,2
13468,2014-06-03T09:12:42Z,publisher_update,control_group,United States,macbook air,1
13469,2014-06-03T17:50:10Z,publisher_update,control_group,France,nokia lumia 635,3
13470,2014-06-03T08:36:14Z,publisher_update,control_group,Russia,macbook air,3
13471,2014-06-03T15:01:58Z,publisher_update,control_group,Italy,dell inspiron notebook,3
13475,2014-06-03T11:03:17Z,publisher_update,control_group,Russia,mac mini,3
13478,2014-06-03T13:10:55Z,publisher_update,control_group,Brazil,macbook pro,3
13480,2014-06-03T09:19:53Z,publisher_update,control_group,France,nexus 5,3
13482,2014-06-03T15:28:11Z,publisher_update,control_group,Japan,iphone 5,3
13483,2014-06-03T14:40:40Z,publisher_update,control_group,Saudi Arabia,dell inspiron notebook,1
13484,2014-06-03T19:13:16Z,publisher_update,control_group,Canada,dell inspiron notebook,3
13486,2014-06-03T09:28:05Z,publisher_update,control_group,Switzerland,iphone 5s,1
13488,2014-06-03T14:57:37Z,publisher_update,control_group,Belgium,macbook pro,1
13490,2014-06-03T12:09:22Z,publisher_update,control_group,Japan,lenovo thinkpad,3
13492,2014-06-03T11:55:11Z,publisher_update,control_group,United States,ipad air,1
13494,2014-06-03T12:50:17Z,publisher_update,control_group,Germany,macbook air,3
13495,2014-06-03T08:38:30Z,publisher_update,control_group,France,macbook pro,3
13496,2014-06-03T15:14:20Z,publisher_update,control_group,United States,samsung galaxy s4,3
13497,2014-06-03T18:11:39Z,publisher_update,control_group,Switzerland,htc one,2
13498,2014-06-03T04:38:56Z,publisher_update,control_group,Spain,ipad mini,3
13506,2014-06-03T15:33:52Z,publisher_update,control_group,United States,nexus 10,3
13508,2014-06-03T08:42:12Z,publisher_update,control_group,United States,nexus 7,3
13509,2014-06-03T10:48:26Z,publisher_update,control_group,Singapore,lenovo thinkpad,2
13511,2014-06-03T12:14:41Z,publisher_update,control_group,United States,macbook air,1
13514,2014-06-03T22:47:12Z,publisher_update,control_group,United States,nexus 5,3
13516,2014-06-03T10:43:27Z,publisher_update,control_group,Sweden,samsung galaxy s4,2
13520,2014-06-04T10:19:26Z,publisher_update,control_group,Brazil,macbook pro,1
13521,2014-06-04T19:10:15Z,publisher_update,control_group,United States,asus chromebook,2
13522,2014-06-04T09:49:29Z,publisher_update,control_group,United States,nexus 5,2
13523,2014-06-04T16:23:53Z,publisher_update,control_group,Canada,macbook pro,3
13526,2014-06-04T09:22:30Z,publisher_update,control_group,United States,iphone 5,2
13527,2014-06-04T12:27:16Z,publisher_update,control_group,United States,macbook air,2
13528,2014-06-04T10:34:04Z,publisher_update,control_group,United Kingdom,acer aspire notebook,1
13531,2014-06-04T15:20:29Z,publisher_update,control_group,Germany,dell inspiron desktop,2
13532,2014-06-04T10:20:15Z,publisher_update,control_group,United States,dell inspiron notebook,3
13533,2014-06-04T10:43:14Z,publisher_update,control_group,Taiwan,dell inspiron desktop,3
13534,2014-06-04T01:10:48Z,publisher_update,control_group,Italy,kindle fire,1
13539,2014-06-04T11:38:47Z,publisher_update,control_group,United States,ipad air,1
13541,2014-06-04T17:03:29Z,publisher_update,control_group,France,samsung galaxy s4,2
13542,2014-06-04T15:21:19Z,publisher_update,control_group,Spain,iphone 5s,2
13543,2014-06-04T14:20:56Z,publisher_update,control_group,Mexico,macbook air,3
13547,2014-06-04T01:52:27Z,publisher_update,control_group,United States,macbook air,3
13548,2014-06-04T12:51:39Z,publisher_update,control_group,Mexico,nexus 10,2
13549,2014-06-04T21:58:33Z,publisher_update,control_group,United States,macbook air,3
13550,2014-06-04T00:41:25Z,publisher_update,control_group,France,macbook air,1
13551,2014-06-04T18:35:04Z,publisher_update,control_group,Turkey,iphone 4s,3
13552,2014-06-04T09:13:56Z,publisher_update,control_group,United States,macbook air,3
13553,2014-06-04T13:48:15Z,publisher_update,control_group,Poland,macbook air,2
13555,2014-06-04T14:06:19Z,publisher_update,control_group,Netherlands,samsung galaxy s4,3
13556,2014-06-04T14:09:48Z,publisher_update,control_group,United States,iphone 5s,1
13557,2014-06-04T17:38:27Z,publisher_update,control_group,Germany,asus chromebook,2
13563,2014-06-04T19:43:43Z,publisher_update,control_group,United Kingdom,lenovo thinkpad,3
13564,2014-06-04T13:08:58Z,publisher_update,control_group,Iran,nexus 7,2
13565,2014-06-04T17:39:24Z,publisher_update,control_group,Japan,macbook pro,3
13569,2014-06-04T15:10:19Z,publisher_update,control_group,Japan,macbook air,3
13570,2014-06-04T20:44:14Z,publisher_update,control_group,Korea,hp pavilion desktop,3
13572,2014-06-04T12:27:34Z,publisher_update,control_group,Spain,macbook pro,1
13575,2014-06-04T16:13:18Z,publisher_update,control_group,Argentina,lenovo thinkpad,1
13576,2014-06-04T13:46:43Z,publisher_update,control_group,United Kingdom,dell inspiron notebook,1
13577,2014-06-04T18:20:26Z,publisher_update,control_group,Saudi Arabia,macbook pro,1
13578,2014-06-04T10:26:22Z,publisher_update,control_group,United States,macbook air,3
13579,2014-06-04T17:40:41Z,publisher_update,control_group,Italy,asus chromebook,1
13580,2014-06-04T14:00:28Z,publisher_update,control_group,Netherlands,iphone 5,1
13581,2014-06-04T14:38:15Z,publisher_update,control_group,Israel,macbook pro,3
13583,2014-06-04T14:41:17Z,publisher_update,control_group,Japan,nexus 7,3
13584,2014-06-04T15:53:49Z,publisher_update,control_group,Denmark,nexus 10,3
13585,2014-06-04T17:43:36Z,publisher_update,control_group,United Arab Emirates,dell inspiron notebook,3
13586,2014-06-04T17:18:58Z,publisher_update,control_group,Japan,nokia lumia 635,2
13589,2014-06-04T11:46:57Z,publisher_update,control_group,Mexico,lenovo thinkpad,3
13590,2014-06-04T19:51:40Z,publisher_update,control_group,United States,nexus 7,3
13591,2014-06-05T17:21:26Z,publisher_update,control_group,Saudi Arabia,macbook air,1
13592,2014-06-05T16:59:04Z,publisher_update,control_group,Turkey,macbook pro,1
13594,2014-06-05T18:27:03Z,publisher_update,control_group,Colombia,macbook pro,2
13595,2014-06-05T20:43:43Z,publisher_update,control_group,Japan,nexus 5,3
13600,2014-06-05T00:30:23Z,publisher_update,control_group,United States,nexus 5,3
13605,2014-06-05T09:56:42Z,publisher_update,control_group,Japan,macbook pro,2
13608,2014-06-05T11:19:55Z,publisher_update,control_group,France,nexus 5,2
13612,2014-06-05T15:19:42Z,publisher_update,control_group,Germany,samsumg galaxy tablet,3
13613,2014-06-05T18:26:47Z,publisher_update,control_group,France,macbook air,1
13617,2014-06-05T08:06:31Z,publisher_update,control_group,United States,macbook pro,1
13618,2014-06-05T06:20:41Z,publisher_update,control_group,Sweden,macbook air,2
13621,2014-06-05T19:48:08Z,publisher_update,control_group,United States,amazon fire phone,3
13623,2014-06-05T13:20:51Z,publisher_update,control_group,Italy,macbook air,2
13624,2014-06-05T17:41:56Z,publisher_update,control_group,United States,macbook air,3
13625,2014-06-05T20:07:28Z,publisher_update,control_group,Brazil,ipad air,3
13627,2014-06-05T11:39:30Z,publisher_update,control_group,United Kingdom,acer aspire notebook,1
13630,2014-06-05T11:47:41Z,publisher_update,control_group,France,samsung galaxy s4,3
13631,2014-06-05T09:32:06Z,publisher_update,control_group,Australia,kindle fire,1
13632,2014-06-05T15:17:41Z,publisher_update,control_group,Venezuela,asus chromebook,3
13640,2014-06-05T18:03:33Z,publisher_update,control_group,Poland,macbook air,3
13641,2014-06-05T15:56:19Z,publisher_update,control_group,France,iphone 4s,3
13644,2014-06-05T13:18:36Z,publisher_update,control_group,United States,macbook pro,3
13648,2014-06-05T09:05:09Z,publisher_update,control_group,Brazil,nexus 5,2
13649,2014-06-05T17:07:10Z,publisher_update,control_group,United States,dell inspiron notebook,3
13653,2014-06-05T06:42:04Z,publisher_update,control_group,United States,iphone 5s,3
13654,2014-06-05T10:10:20Z,publisher_update,control_group,Thailand,lenovo thinkpad,3
13655,2014-06-05T08:48:18Z,publisher_update,control_group,Germany,macbook air,3
13658,2014-06-05T15:37:39Z,publisher_update,control_group,Argentina,nokia lumia 635,2
13659,2014-06-05T08:48:53Z,publisher_update,control_group,Germany,iphone 5,2
13660,2014-06-05T17:53:44Z,publisher_update,control_group,France,samsung galaxy s4,2
13662,2014-06-05T10:07:47Z,publisher_update,control_group,Russia,htc one,3
13666,2014-06-05T14:40:36Z,publisher_update,control_group,United States,macbook pro,1
13667,2014-06-06T09:25:16Z,publisher_update,control_group,Thailand,kindle fire,2
13671,2014-06-06T10:23:20Z,publisher_update,control_group,United States,asus chromebook,3
13672,2014-06-06T17:51:06Z,publisher_update,control_group,Sweden,hp pavilion desktop,1
13674,2014-06-06T12:57:42Z,publisher_update,control_group,Germany,windows surface,1
13676,2014-06-06T13:51:39Z,publisher_update,control_group,United States,iphone 5,3
13680,2014-06-06T08:50:17Z,publisher_update,control_group,Iraq,lenovo thinkpad,3
13681,2014-06-06T12:40:00Z,publisher_update,control_group,United States,dell inspiron notebook,3
13684,2014-06-06T13:47:04Z,publisher_update,control_group,Canada,ipad mini,2
13685,2014-06-06T21:13:56Z,publisher_update,control_group,France,dell inspiron notebook,3
13686,2014-06-06T09:18:57Z,publisher_update,control_group,United States,macbook air,1
13687,2014-06-06T13:30:07Z,publisher_update,control_group,Brazil,lenovo thinkpad,1
13688,2014-06-06T16:20:12Z,publisher_update,control_group,United States,dell inspiron desktop,2
13691,2014-06-06T11:46:21Z,publisher_update,control_group,United Kingdom,macbook pro,1
13693,2014-06-06T08:14:05Z,publisher_update,control_group,United States,nexus 5,1
13694,2014-06-06T19:17:14Z,publisher_update,control_group,United States,iphone 4s,2
13696,2014-06-06T13:43:19Z,publisher_update,control_group,Mexico,samsumg galaxy tablet,2
13697,2014-06-06T16:10:26Z,publisher_update,control_group,Canada,acer aspire notebook,1
13698,2014-06-06T09:32:25Z,publisher_update,control_group,Brazil,samsung galaxy s4,1
13699,2014-06-06T17:53:17Z,publisher_update,control_group,United States,macbook pro,2
13701,2014-06-06T15:06:52Z,publisher_update,control_group,United States,acer aspire notebook,1
13702,2014-06-06T10:16:00Z,publisher_update,control_group,Mexico,lenovo thinkpad,1
13704,2014-06-06T16:54:38Z,publisher_update,control_group,Germany,macbook pro,3
13706,2014-06-06T15:43:00Z,publisher_update,control_group,Japan,iphone 4s,2
13709,2014-06-06T18:19:12Z,publisher_update,control_group,United States,iphone 5s,3
13710,2014-06-06T16:43:51Z,publisher_update,control_group,Austria,dell inspiron notebook,2
13711,2014-06-06T00:30:36Z,publisher_update,control_group,Norway,dell inspiron notebook,2
13713,2014-06-06T11:06:25Z,publisher_update,control_group,United States,lenovo thinkpad,1
13719,2014-06-06T15:56:44Z,publisher_update,control_group,Israel,macbook pro,2
13720,2014-06-06T07:01:57Z,publisher_update,control_group,Spain,acer aspire notebook,3
13721,2014-06-06T11:06:32Z,publisher_update,control_group,Norway,iphone 5s,2
13723,2014-06-06T11:50:18Z,publisher_update,control_group,United States,lenovo thinkpad,1
13726,2014-06-06T18:04:13Z,publisher_update,control_group,Italy,lenovo thinkpad,1
13727,2014-06-06T17:53:36Z,publisher_update,control_group,Saudi Arabia,nexus 7,1
13729,2014-06-06T07:33:18Z,publisher_update,control_group,Turkey,lenovo thinkpad,2
13731,2014-06-06T14:29:09Z,publisher_update,control_group,United States,asus chromebook,1
13732,2014-06-06T16:30:21Z,publisher_update,control_group,Norway,dell inspiron desktop,2
13733,2014-06-06T22:16:25Z,publisher_update,control_group,Saudi Arabia,iphone 4s,3
13734,2014-06-06T18:03:26Z,publisher_update,control_group,United States,macbook pro,3
13737,2014-06-06T10:09:37Z,publisher_update,control_group,India,macbook air,1
13741,2014-06-07T19:28:16Z,publisher_update,control_group,Japan,lenovo thinkpad,3
13742,2014-06-07T15:34:07Z,publisher_update,control_group,Belgium,macbook pro,2
13743,2014-06-07T08:39:42Z,publisher_update,control_group,United States,macbook pro,3
13744,2014-06-07T09:07:56Z,publisher_update,control_group,Taiwan,iphone 5,2
13747,2014-06-07T15:41:26Z,publisher_update,control_group,Indonesia,lenovo thinkpad,2
13750,2014-06-07T16:24:28Z,publisher_update,control_group,Egypt,lenovo thinkpad,3
13754,2014-06-07T06:41:31Z,publisher_update,control_group,Japan,nexus 10,1
13755,2014-06-07T20:45:56Z,publisher_update,control_group,United States,iphone 5s,3
13757,2014-06-08T15:41:02Z,publisher_update,control_group,United States,lenovo thinkpad,1
13759,2014-06-08T16:32:31Z,publisher_update,control_group,Indonesia,nexus 5,1
13761,2014-06-08T18:23:00Z,publisher_update,control_group,Belgium,samsumg galaxy tablet,1
13762,2014-06-08T12:17:31Z,publisher_update,control_group,United States,iphone 5,3
13763,2014-06-08T14:59:32Z,publisher_update,control_group,United States,macbook pro,3
13764,2014-06-08T09:31:45Z,publisher_update,control_group,Netherlands,asus chromebook,3
13765,2014-06-08T19:47:02Z,publisher_update,control_group,United States,iphone 5s,2
13766,2014-06-08T13:45:11Z,publisher_update,control_group,France,dell inspiron notebook,2
13769,2014-06-08T07:23:25Z,publisher_update,control_group,Philippines,iphone 5,3
13773,2014-06-08T15:06:08Z,publisher_update,control_group,Japan,macbook pro,3
13775,2014-06-08T11:24:37Z,publisher_update,control_group,United States,iphone 5,1
13776,2014-06-08T19:37:46Z,publisher_update,control_group,Finland,dell inspiron desktop,2
13778,2014-06-09T11:17:09Z,publisher_update,control_group,United States,htc one,3
13782,2014-06-09T18:09:38Z,publisher_update,control_group,United States,iphone 5,2
13783,2014-06-09T07:53:23Z,publisher_update,control_group,Canada,macbook air,3
13784,2014-06-09T14:07:31Z,publisher_update,control_group,Iraq,lenovo thinkpad,3
13785,2014-06-09T14:43:02Z,publisher_update,control_group,Switzerland,lenovo thinkpad,2
13787,2014-06-09T02:28:11Z,publisher_update,control_group,Thailand,asus chromebook,3
13789,2014-06-09T09:37:23Z,publisher_update,control_group,Philippines,macbook air,3
13790,2014-06-09T11:18:33Z,publisher_update,control_group,Canada,macbook pro,1
13793,2014-06-09T06:37:42Z,publisher_update,control_group,Philippines,lenovo thinkpad,2
13797,2014-06-09T15:23:50Z,publisher_update,control_group,Canada,iphone 5,3
13798,2014-06-09T16:23:37Z,publisher_update,control_group,Brazil,macbook air,3
13799,2014-06-09T14:22:29Z,publisher_update,control_group,Australia,macbook air,2
13804,2014-06-09T07:17:46Z,publisher_update,control_group,Indonesia,samsung galaxy s4,3
13809,2014-06-09T14:23:27Z,publisher_update,control_group,India,macbook pro,2
13810,2014-06-09T13:03:44Z,publisher_update,control_group,United States,samsung galaxy s4,1
13818,2014-06-09T17:20:58Z,publisher_update,control_group,Germany,nexus 5,2
13819,2014-06-09T14:02:24Z,publisher_update,control_group,United States,lenovo thinkpad,2
13821,2014-06-09T09:59:23Z,publisher_update,control_group,Australia,hp pavilion desktop,3
13823,2014-06-09T13:59:49Z,publisher_update,control_group,Japan,hp pavilion desktop,1
13824,2014-06-09T15:32:26Z,publisher_update,control_group,France,samsung galaxy s4,3
13825,2014-06-09T16:35:25Z,publisher_update,control_group,United Kingdom,dell inspiron notebook,3
13826,2014-06-09T17:36:19Z,publisher_update,control_group,United Kingdom,acer aspire desktop,1
13827,2014-06-09T18:27:05Z,publisher_update,control_group,United Kingdom,nexus 5,3
13830,2014-06-09T13:11:14Z,publisher_update,control_group,Canada,mac mini,3
13832,2014-06-09T16:04:41Z,publisher_update,control_group,United States,lenovo thinkpad,1
13833,2014-06-09T18:43:43Z,publisher_update,control_group,Germany,iphone 5,3
13834,2014-06-09T16:42:34Z,publisher_update,control_group,Australia,lenovo thinkpad,3
13835,2014-06-09T15:15:53Z,publisher_update,control_group,Japan,dell inspiron notebook,3
13839,2014-06-09T16:37:19Z,publisher_update,control_group,Thailand,macbook pro,1
13841,2014-06-09T10:39:42Z,publisher_update,control_group,Brazil,acer aspire desktop,3
13842,2014-06-09T15:13:48Z,publisher_update,control_group,United States,nexus 7,3
13843,2014-06-09T16:49:37Z,publisher_update,control_group,United States,lenovo thinkpad,3
13845,2014-06-09T18:07:14Z,publisher_update,control_group,Finland,acer aspire notebook,1
13847,2014-06-09T18:11:59Z,publisher_update,control_group,Canada,lenovo thinkpad,3
13849,2014-06-10T14:52:08Z,publisher_update,control_group,United States,acer aspire notebook,3
13851,2014-06-10T01:18:20Z,publisher_update,control_group,Germany,acer aspire notebook,1
13853,2014-06-10T14:18:26Z,publisher_update,control_group,United States,acer aspire notebook,3
13858,2014-06-10T18:39:24Z,publisher_update,control_group,Indonesia,nexus 7,2
13859,2014-06-10T16:42:57Z,publisher_update,control_group,India,iphone 5s,3
13860,2014-06-10T19:12:04Z,publisher_update,control_group,Korea,ipad mini,1
13871,2014-06-10T16:23:15Z,publisher_update,control_group,Italy,lenovo thinkpad,2
13874,2014-06-10T16:46:20Z,publisher_update,control_group,United States,iphone 5s,1
13882,2014-06-10T14:24:22Z,publisher_update,control_group,India,macbook air,1
13884,2014-06-10T14:07:34Z,publisher_update,control_group,Denmark,dell inspiron notebook,2
13887,2014-06-10T12:38:25Z,publisher_update,control_group,Canada,acer aspire desktop,2
13888,2014-06-10T09:42:31Z,publisher_update,control_group,United States,iphone 4s,3
13892,2014-06-10T19:05:05Z,publisher_update,control_group,Mexico,hp pavilion desktop,3
13894,2014-06-10T20:43:15Z,publisher_update,control_group,United States,hp pavilion desktop,1
13895,2014-06-10T09:47:58Z,publisher_update,control_group,Brazil,macbook pro,3
13896,2014-06-10T06:13:49Z,publisher_update,control_group,United States,macbook pro,1
